seq,book,c,net,err
8000.0,2.5E-5,1.0,2500.0,28.90676893469379
8000.0,2.5E-5,1.0,3000.0,28.935208992538502
8000.0,2.5E-5,1.0,3500.0,28.964539384827678
8000.0,2.5E-5,1.0,4000.0,28.994376483167628
8000.0,2.5E-5,1.0,4500.0,29.024592164775115
8000.0,2.5E-5,1.0,5000.0,29.05508995386967
8000.0,2.5E-5,1.0,5500.0,29.08605882170802
8000.0,2.5E-5,1.0,6000.0,29.117061697756615
8000.0,2.5E-5,1.0,6500.0,29.148338801966112
8000.0,2.5E-5,1.0,7000.0,29.17961590617562
8000.0,2.5E-5,1.0,7500.0,29.21114970932561
8000.0,2.5E-5,1.0,8000.0,29.242688217751542
8000.0,2.5E-5,1.0,8500.0,29.27422672617744
8000.0,2.5E-5,1.0,9000.0,29.305765234603335
8000.0,2.5E-5,1.0,9500.0,29.337303743029242
8000.0,2.5E-5,1.0,10000.0,29.36884225145516
8000.0,2.5E-5,2.0,0.0,0.48697612423503256
8000.0,2.5E-5,2.0,500.0,0.4486377061588263
8000.0,2.5E-5,2.0,1000.0,0.41651935807719176
8000.0,2.5E-5,2.0,1500.0,0.3995748273472662
8000.0,2.5E-5,2.0,2000.0,0.4025794549982229
8000.0,2.5E-5,2.0,2500.0,0.4205535984128154
8000.0,2.5E-5,2.0,3000.0,0.44801371966253806
8000.0,2.5E-5,2.0,3500.0,0.4828052882953174
8000.0,2.5E-5,2.0,4000.0,0.5220114842604794
8000.0,2.5E-5,2.0,4500.0,0.565186047417254
8000.0,2.5E-5,2.0,5000.0,0.6113644792349734
8000.0,2.5E-5,2.0,5500.0,0.6595278082591719
8000.0,2.5E-5,2.0,6000.0,0.7093644536506019
8000.0,2.5E-5,2.0,6500.0,0.7602542841788216
8000.0,2.5E-5,2.0,7000.0,0.8123868874927836
8000.0,2.5E-5,2.0,7500.0,0.8652992336177027
8000.0,2.5E-5,2.0,8000.0,0.9185360115247956
8000.0,2.5E-5,2.0,8500.0,0.9723816021412637
8000.0,2.5E-5,2.0,9000.0,1.0267492551642703
8000.0,2.5E-5,2.0,9500.0,1.0813108671296559
8000.0,2.5E-5,2.0,10000.0,1.1360863400239294
8000.0,2.5E-5,3.0,0.0,0.5761287510371871
8000.0,2.5E-5,3.0,500.0,0.5170787468924799
8000.0,2.5E-5,3.0,1000.0,0.4580287427477735
8000.0,2.5E-5,3.0,1500.0,0.40130941628443806
8000.0,2.5E-5,3.0,2000.0,0.3537450683115358
8000.0,2.5E-5,3.0,2500.0,0.32461807227531064
8000.0,2.5E-5,3.0,3000.0,0.3105378706790345
8000.0,2.5E-5,3.0,3500.0,0.31123333472609066
8000.0,2.5E-5,3.0,4000.0,0.3294550996829073
8000.0,2.5E-5,3.0,4500.0,0.3581140031239395
8000.0,2.5E-5,3.0,5000.0,0.39268417024115126
8000.0,2.5E-5,3.0,5500.0,0.4324570235684464
8000.0,2.5E-5,3.0,6000.0,0.47563129979975766
8000.0,2.5E-5,3.0,6500.0,0.5217300829019893
8000.0,2.5E-5,3.0,7000.0,0.5696286851860377
8000.0,2.5E-5,3.0,7500.0,0.6193034527992046
8000.0,2.5E-5,3.0,8000.0,0.6698185180165488
8000.0,2.5E-5,3.0,8500.0,0.7211556818396168
8000.0,2.5E-5,3.0,9000.0,0.773085240027441
8000.0,2.5E-5,3.0,9500.0,0.8258493586926969
8000.0,2.5E-5,3.0,10000.0,0.878825344220619
8000.0,2.5E-5,4.0,0.0,0.6769084122969748
8000.0,2.5E-5,4.0,500.0,0.6178362458291322
8000.0,2.5E-5,4.0,1000.0,0.5587640793612908
8000.0,2.5E-5,4.0,1500.0,0.5020057232618522
8000.0,2.5E-5,4.0,2000.0,0.45098856203990245
8000.0,2.5E-5,4.0,2500.0,0.415433015221472
8000.0,2.5E-5,4.0,3000.0,0.39320357012052604
8000.0,2.5E-5,4.0,3500.0,0.38172529373150954
8000.0,2.5E-5,4.0,4000.0,0.3796277211267051
8000.0,2.5E-5,4.0,4500.0,0.38653942696062465
8000.0,2.5E-5,4.0,5000.0,0.40295715564206824
8000.0,2.5E-5,4.0,5500.0,0.4282156307128046
8000.0,2.5E-5,4.0,6000.0,0.459760596585114
8000.0,2.5E-5,4.0,6500.0,0.4977907803124045
8000.0,2.5E-5,4.0,7000.0,0.5401425334714945
8000.0,2.5E-5,4.0,7500.0,0.5847613038452106
8000.0,2.5E-5,4.0,8000.0,0.631084410817921
8000.0,2.5E-5,4.0,8500.0,0.6786475488831434
8000.0,2.5E-5,4.0,9000.0,0.72759308780904
8000.0,2.5E-5,4.0,9500.0,0.7772924547640634
8000.0,2.5E-5,4.0,10000.0,0.8279250822757982
8000.0,2.5E-5,5.0,0.0,0.7242916034618997
8000.0,2.5E-5,5.0,500.0,0.6652194369940577
8000.0,2.5E-5,5.0,1000.0,0.6061472705262163
8000.0,2.5E-5,5.0,1500.0,0.5493889144267776
8000.0,2.5E-5,5.0,2000.0,0.4976394490812395
8000.0,2.5E-5,5.0,2500.0,0.4593150719110237
8000.0,2.5E-5,5.0,3000.0,0.4339191793363857
8000.0,2.5E-5,5.0,3500.0,0.41944669158261455
8000.0,2.5E-5,5.0,4000.0,0.4147808592329116
8000.0,2.5E-5,5.0,4500.0,0.41740224472793375
8000.0,2.5E-5,5.0,5000.0,0.428442726695163
8000.0,2.5E-5,5.0,5500.0,0.446730653264727
8000.0,2.5E-5,5.0,6000.0,0.47192375911457723
8000.0,2.5E-5,5.0,6500.0,0.502334711660358
8000.0,2.5E-5,5.0,7000.0,0.5382534075143999
8000.0,2.5E-5,5.0,7500.0,0.5780819405721518
8000.0,2.5E-5,5.0,8000.0,0.6211613288392117
8000.0,2.5E-5,5.0,8500.0,0.6662107599430832
8000.0,2.5E-5,5.0,9000.0,0.7129803777662729
8000.0,2.5E-5,5.0,9500.0,0.7608555548205003
8000.0,2.5E-5,5.0,10000.0,0.8098672782264663
8000.0,2.5E-5,6.0,0.0,0.7582457279548269
8000.0,2.5E-5,6.0,500.0,0.6991659713541567
8000.0,2.5E-5,6.0,1000.0,0.6400862147534874
8000.0,2.5E-5,6.0,1500.0,0.5833202685212221
8000.0,2.5E-5,6.0,2000.0,0.5311881754620407
8000.0,2.5E-5,6.0,2500.0,0.4915129710128347
8000.0,2.5E-5,6.0,3000.0,0.4644725390920486
8000.0,2.5E-5,6.0,3500.0,0.44860626490761835
8000.0,2.5E-5,6.0,4000.0,0.44176972503720324
8000.0,2.5E-5,6.0,4500.0,0.4429268908358115
8000.0,2.5E-5,6.0,5000.0,0.4511769384316693
8000.0,2.5E-5,6.0,5500.0,0.46728339414203934
8000.0,2.5E-5,6.0,6000.0,0.4887012731450176
8000.0,2.5E-5,6.0,6500.0,0.5164124910945833
8000.0,2.5E-5,6.0,7000.0,0.5488037130172195
8000.0,2.5E-5,6.0,7500.0,0.5857634340699006
8000.0,2.5E-5,6.0,8000.0,0.625522496841773
8000.0,2.5E-5,6.0,8500.0,0.667953459917555
8000.0,2.5E-5,6.0,9000.0,0.7126682820178893
8000.0,2.5E-5,6.0,9500.0,0.7594595990514427
8000.0,2.5E-5,6.0,10000.0,0.8072134211611233
8000.0,2.5E-5,7.0,0.0,0.7773093690542395
8000.0,2.5E-5,7.0,500.0,0.7182239198539498
8000.0,2.5E-5,7.0,1000.0,0.6591384706536598
8000.0,2.5E-5,7.0,1500.0,0.6023668318217734
8000.0,2.5E-5,7.0,2000.0,0.5500570516432336
8000.0,2.5E-5,7.0,2500.0,0.5095530978735224
8000.0,2.5E-5,7.0,3000.0,0.4815794121049296
8000.0,2.5E-5,7.0,3500.0,0.4645004482704785
8000.0,2.5E-5,7.0,4000.0,0.45634311645918857
8000.0,2.5E-5,7.0,4500.0,0.4566959045382259
8000.0,2.5E-5,7.0,5000.0,0.4635964651461149
8000.0,2.5E-5,7.0,5500.0,0.47789963776225103
8000.0,2.5E-5,7.0,6000.0,0.4977195412859548
8000.0,2.5E-5,7.0,6500.0,0.5232008995983551
8000.0,2.5E-5,7.0,7000.0,0.5541867862665175
8000.0,2.5E-5,7.0,7500.0,0.5891833790513098
8000.0,2.5E-5,7.0,8000.0,0.6273277798867992
8000.0,2.5E-5,7.0,8500.0,0.6679165676025988
8000.0,2.5E-5,7.0,9000.0,0.7108219546300323
8000.0,2.5E-5,7.0,9500.0,0.7561219895603176
8000.0,2.5E-5,7.0,10000.0,0.8031137192065225
8000.0,2.5E-5,8.0,0.0,0.7955321143486095
8000.0,2.5E-5,8.0,500.0,0.7364447676151121
8000.0,2.5E-5,8.0,1000.0,0.6773574208816152
8000.0,2.5E-5,8.0,1500.0,0.6205838845165224
8000.0,2.5E-5,8.0,2000.0,0.5681951697466332
8000.0,2.5E-5,8.0,2500.0,0.5270770113815787
8000.0,2.5E-5,8.0,3000.0,0.49850631784662414
8000.0,2.5E-5,8.0,3500.0,0.48044953355240694
8000.0,2.5E-5,8.0,4000.0,0.4714340738994336
8000.0,2.5E-5,8.0,4500.0,0.4711589036788159
8000.0,2.5E-5,8.0,5000.0,0.47714608885667753
8000.0,2.5E-5,8.0,5500.0,0.49038290411821833
8000.0,2.5E-5,8.0,6000.0,0.509379360503352
8000.0,2.5E-5,8.0,6500.0,0.5333216343528046
8000.0,2.5E-5,8.0,7000.0,0.5631007265956574
8000.0,2.5E-5,8.0,7500.0,0.5969947722033245
8000.0,2.5E-5,8.0,8000.0,0.6339216324076156
8000.0,2.5E-5,8.0,8500.0,0.6735591018273439
8000.0,2.5E-5,8.0,9000.0,0.7151982606810882
8000.0,2.5E-5,8.0,9500.0,0.7593091385746531
8000.0,2.5E-5,8.0,10000.0,0.8052694756288192
8000.0,2.5E-5,9.0,0.0,0.8082323179890893
8000.0,2.5E-5,9.0,500.0,0.7491449712555929
8000.0,2.5E-5,9.0,1000.0,0.6900576245220972
8000.0,2.5E-5,9.0,1500.0,0.6332840881570039
8000.0,2.5E-5,9.0,2000.0,0.5808365608406836
8000.0,2.5E-5,9.0,2500.0,0.5393015476252073
8000.0,2.5E-5,9.0,3000.0,0.5102526558589293
8000.0,2.5E-5,9.0,3500.0,0.4914705388565325
8000.0,2.5E-5,9.0,4000.0,0.4818154663830784
8000.0,2.5E-5,9.0,4500.0,0.48120487150590413
8000.0,2.5E-5,9.0,5000.0,0.4863918540059989
8000.0,2.5E-5,9.0,5500.0,0.49895907418300944
8000.0,2.5E-5,9.0,6000.0,0.517352562509313
8000.0,2.5E-5,9.0,6500.0,0.5402950696242408
8000.0,2.5E-5,9.0,7000.0,0.5690611523938609
8000.0,2.5E-5,9.0,7500.0,0.6022439875499603
8000.0,2.5E-5,9.0,8000.0,0.6384843902258959
8000.0,2.5E-5,9.0,8500.0,0.677127810852502
8000.0,2.5E-5,9.0,9000.0,0.7181760883052889
8000.0,2.5E-5,9.0,9500.0,0.7612547446840321
8000.0,2.5E-5,9.0,10000.0,0.8064252624362274
8000.0,2.5E-5,10.0,0.0,0.8150762845025451
8000.0,2.5E-5,10.0,500.0,0.7559889377690484
8000.0,2.5E-5,10.0,1000.0,0.696901591035551
8000.0,2.5E-5,10.0,1500.0,0.6401280546704583
8000.0,2.5E-5,10.0,2000.0,0.5876341563434301
8000.0,2.5E-5,10.0,2500.0,0.5457936739543534
8000.0,2.5E-5,10.0,3000.0,0.5163820743172626
8000.0,2.5E-5,10.0,3500.0,0.49705500284699455
8000.0,2.5E-5,10.0,4000.0,0.4869086254514402
8000.0,2.5E-5,10.0,4500.0,0.4860148137913208
8000.0,2.5E-5,10.0,5000.0,0.4906699519324177
8000.0,2.5E-5,10.0,5500.0,0.5027055289835581
8000.0,2.5E-5,10.0,6000.0,0.5205165664863317
8000.0,2.5E-5,10.0,6500.0,0.5429185944424623
8000.0,2.5E-5,10.0,7000.0,0.5708163835180324
8000.0,2.5E-5,10.0,7500.0,0.603448316238009
8000.0,2.5E-5,10.0,8000.0,0.6391300905810221
8000.0,2.5E-5,10.0,8500.0,0.67713769731757
8000.0,2.5E-5,10.0,9000.0,0.7176783008966606
8000.0,2.5E-5,10.0,9500.0,0.7601714668113885
8000.0,2.5E-5,10.0,10000.0,0.804575844388476
8000.0,2.0833333333333333E-5,1.0,0.0,27.267312107652533
8000.0,2.0833333333333333E-5,1.0,500.0,27.27477225778998
8000.0,2.0833333333333333E-5,1.0,1000.0,27.284331014872773
8000.0,2.0833333333333333E-5,1.0,1500.0,27.29814068784583
8000.0,2.0833333333333333E-5,1.0,2000.0,27.31760604149188
8000.0,2.0833333333333333E-5,1.0,2500.0,27.343400951361055
8000.0,2.0833333333333333E-5,1.0,3000.0,27.372951276306434
8000.0,2.0833333333333333E-5,1.0,3500.0,27.403820154325302
8000.0,2.0833333333333333E-5,1.0,4000.0,27.435272799174577
8000.0,2.0833333333333333E-5,1.0,4500.0,27.467104027291438
8000.0,2.0833333333333333E-5,1.0,5000.0,27.49921736289537
8000.0,2.0833333333333333E-5,1.0,5500.0,27.53180177724309
8000.0,2.0833333333333333E-5,1.0,6000.0,27.564420199801024
8000.0,2.0833333333333333E-5,1.0,6500.0,27.597312850519902
8000.0,2.0833333333333333E-5,1.0,7000.0,27.63020550123878
8000.0,2.0833333333333333E-5,1.0,7500.0,27.66335485089816
8000.0,2.0833333333333333E-5,1.0,8000.0,27.696508905833436
8000.0,2.0833333333333333E-5,1.0,8500.0,27.729662960768714
8000.0,2.0833333333333333E-5,1.0,9000.0,27.762817015703984
8000.0,2.0833333333333333E-5,1.0,9500.0,27.795971070639276
8000.0,2.0833333333333333E-5,1.0,10000.0,27.829125125574535
8000.0,2.0833333333333333E-5,2.0,0.0,0.49242380305858013
8000.0,2.0833333333333333E-5,2.0,500.0,0.4511343481652865
8000.0,2.0833333333333333E-5,2.0,1000.0,0.41526029879632265
8000.0,2.0833333333333333E-5,2.0,1500.0,0.3945650033663149
8000.0,2.0833333333333333E-5,2.0,2000.0,0.3930670392334001
8000.0,2.0833333333333333E-5,2.0,2500.0,0.4079403715220292
8000.0,2.0833333333333333E-5,2.0,3000.0,0.43249415641438876
8000.0,2.0833333333333333E-5,2.0,3500.0,0.46469314603764217
8000.0,2.0833333333333333E-5,2.0,4000.0,0.5022626250758317
8000.0,2.0833333333333333E-5,2.0,4500.0,0.5434158371339393
8000.0,2.0833333333333333E-5,2.0,5000.0,0.5882077628289967
8000.0,2.0833333333333333E-5,2.0,5500.0,0.6352971167762117
8000.0,2.0833333333333333E-5,2.0,6000.0,0.684172712866951
8000.0,2.0833333333333333E-5,2.0,6500.0,0.7343947534447194
8000.0,2.0833333333333333E-5,2.0,7000.0,0.785735460836017
8000.0,2.0833333333333333E-5,2.0,7500.0,0.83798996821864
8000.0,2.0833333333333333E-5,2.0,8000.0,0.8906962941242351
8000.0,2.0833333333333333E-5,2.0,8500.0,0.9438739546722509
8000.0,2.0833333333333333E-5,2.0,9000.0,0.9975702427911151
8000.0,2.0833333333333333E-5,2.0,9500.0,1.051699308584826
8000.0,2.0833333333333333E-5,2.0,10000.0,1.1059238373358218
8000.0,2.0833333333333333E-5,3.0,0.0,0.5945766207938126
8000.0,2.0833333333333333E-5,3.0,500.0,0.5355266166491054
8000.0,2.0833333333333333E-5,3.0,1000.0,0.47647661250439965
8000.0,2.0833333333333333E-5,3.0,1500.0,0.41974737183773125
8000.0,2.0833333333333333E-5,3.0,2000.0,0.37176485007406157
8000.0,2.0833333333333333E-5,3.0,2500.0,0.3419327268826256
8000.0,2.0833333333333333E-5,3.0,3000.0,0.32519245820114506
8000.0,2.0833333333333333E-5,3.0,3500.0,0.319911454271833
8000.0,2.0833333333333333E-5,3.0,4000.0,0.3310794495108668
8000.0,2.0833333333333333E-5,3.0,4500.0,0.3559089092756275
8000.0,2.0833333333333333E-5,3.0,5000.0,0.38807832493745786
8000.0,2.0833333333333333E-5,3.0,5500.0,0.4257595557409263
8000.0,2.0833333333333333E-5,3.0,6000.0,0.46763740900450024
8000.0,2.0833333333333333E-5,3.0,6500.0,0.5125893479757825
8000.0,2.0833333333333333E-5,3.0,7000.0,0.5595251577992051
8000.0,2.0833333333333333E-5,3.0,7500.0,0.6084348676537203
8000.0,2.0833333333333333E-5,3.0,8000.0,0.6580877145541237
8000.0,2.0833333333333333E-5,3.0,8500.0,0.7090391077640281
8000.0,2.0833333333333333E-5,3.0,9000.0,0.7606001616292013
8000.0,2.0833333333333333E-5,3.0,9500.0,0.8127636554379346
8000.0,2.0833333333333333E-5,3.0,10000.0,0.865566744974005
8000.0,2.0833333333333333E-5,4.0,0.0,0.6907418432279651
8000.0,2.0833333333333333E-5,4.0,500.0,0.6316696767601242
8000.0,2.0833333333333333E-5,4.0,1000.0,0.572597510292282
8000.0,2.0833333333333333E-5,4.0,1500.0,0.5158391541928434
8000.0,2.0833333333333333E-5,4.0,2000.0,0.4647436322788599
8000.0,2.0833333333333333E-5,4.0,2500.0,0.428668086839765
8000.0,2.0833333333333333E-5,4.0,3000.0,0.4057821433902024
8000.0,2.0833333333333333E-5,4.0,3500.0,0.39341797198421286
8000.0,2.0833333333333333E-5,4.0,4000.0,0.3907643314733656
8000.0,2.0833333333333333E-5,4.0,4500.0,0.3959076699044724
8000.0,2.0833333333333333E-5,4.0,5000.0,0.4102137121916218
8000.0,2.0833333333333333E-5,4.0,5500.0,0.4327315926547627
8000.0,2.0833333333333333E-5,4.0,6000.0,0.4614990508673027
8000.0,2.0833333333333333E-5,4.0,6500.0,0.49583253258245047
8000.0,2.0833333333333333E-5,4.0,7000.0,0.5358837947654013
8000.0,2.0833333333333333E-5,4.0,7500.0,0.5793882821214217
8000.0,2.0833333333333333E-5,4.0,8000.0,0.6248734693271935
8000.0,2.0833333333333333E-5,4.0,8500.0,0.6716759229834841
8000.0,2.0833333333333333E-5,4.0,9000.0,0.7199379351567469
8000.0,2.0833333333333333E-5,4.0,9500.0,0.7691028541245338
8000.0,2.0833333333333333E-5,4.0,10000.0,0.8190063301257658
8000.0,2.0833333333333333E-5,5.0,0.0,0.7380176259780745
8000.0,2.0833333333333333E-5,5.0,500.0,0.6789435619770257
8000.0,2.0833333333333333E-5,5.0,1000.0,0.6198694979759767
8000.0,2.0833333333333333E-5,5.0,1500.0,0.563109244343332
8000.0,2.0833333333333333E-5,5.0,2000.0,0.5113053403490697
8000.0,2.0833333333333333E-5,5.0,2500.0,0.4726320952223578
8000.0,2.0833333333333333E-5,5.0,3000.0,0.44677668570417833
8000.0,2.0833333333333333E-5,5.0,3500.0,0.4317866209780713
8000.0,2.0833333333333333E-5,5.0,4000.0,0.42622438654805594
8000.0,2.0833333333333333E-5,5.0,4500.0,0.4281124971137308
8000.0,2.0833333333333333E-5,5.0,5000.0,0.4378000301059232
8000.0,2.0833333333333333E-5,5.0,5500.0,0.4549329113313467
8000.0,2.0833333333333333E-5,5.0,6000.0,0.4780915874027696
8000.0,2.0833333333333333E-5,5.0,6500.0,0.5070469379721446
8000.0,2.0833333333333333E-5,5.0,7000.0,0.5405562177840695
8000.0,2.0833333333333333E-5,5.0,7500.0,0.5788890877934372
8000.0,2.0833333333333333E-5,5.0,8000.0,0.6198553787557264
8000.0,2.0833333333333333E-5,5.0,8500.0,0.6634545446159119
8000.0,2.0833333333333333E-5,5.0,9000.0,0.7093839634547721
8000.0,2.0833333333333333E-5,5.0,9500.0,0.7567539809332815
8000.0,2.0833333333333333E-5,5.0,10000.0,0.8051759365146625
8000.0,2.0833333333333333E-5,6.0,0.0,0.7708259873046376
8000.0,2.0833333333333333E-5,6.0,500.0,0.711744333170761
8000.0,2.0833333333333333E-5,6.0,1000.0,0.6526626790368839
8000.0,2.0833333333333333E-5,6.0,1500.0,0.5958948352714116
8000.0,2.0833333333333333E-5,6.0,2000.0,0.5437213871188529
8000.0,2.0833333333333333E-5,6.0,2500.0,0.5037846591893554
8000.0,2.0833333333333333E-5,6.0,3000.0,0.4763480646737579
8000.0,2.0833333333333333E-5,6.0,3500.0,0.4600001130433669
8000.0,2.0833333333333333E-5,6.0,4000.0,0.45233079525250075
8000.0,2.0833333333333333E-5,6.0,4500.0,0.45307913214022383
8000.0,2.0833333333333333E-5,6.0,5000.0,0.4603438231574648
8000.0,2.0833333333333333E-5,6.0,5500.0,0.4753213843270638
8000.0,2.0833333333333333E-5,6.0,6000.0,0.4954425482318592
8000.0,2.0833333333333333E-5,6.0,6500.0,0.5215060297946222
8000.0,2.0833333333333333E-5,6.0,7000.0,0.5527938690064342
8000.0,2.0833333333333333E-5,6.0,7500.0,0.5881168764727163
8000.0,2.0833333333333333E-5,6.0,8000.0,0.6266777135236468
8000.0,2.0833333333333333E-5,6.0,8500.0,0.6676415427230736
8000.0,2.0833333333333333E-5,6.0,9000.0,0.7107160507667222
8000.0,2.0833333333333333E-5,6.0,9500.0,0.7564453286463396
8000.0,2.0833333333333333E-5,6.0,10000.0,0.8036473787579971
8000.0,2.0833333333333333E-5,7.0,0.0,0.7892794252180201
8000.0,2.0833333333333333E-5,7.0,500.0,0.7301920784845229
8000.0,2.0833333333333333E-5,7.0,1000.0,0.6711047317510263
8000.0,2.0833333333333333E-5,7.0,1500.0,0.6143311953859342
8000.0,2.0833333333333333E-5,7.0,2000.0,0.561999284464076
8000.0,2.0833333333333333E-5,7.0,2500.0,0.5212549811497663
8000.0,2.0833333333333333E-5,7.0,3000.0,0.49296576331193953
8000.0,2.0833333333333333E-5,7.0,3500.0,0.4753369523190966
8000.0,2.0833333333333333E-5,7.0,4000.0,0.4664574982097705
8000.0,2.0833333333333333E-5,7.0,4500.0,0.4663576696728722
8000.0,2.0833333333333333E-5,7.0,5000.0,0.4724399396671846
8000.0,2.0833333333333333E-5,7.0,5500.0,0.48576103548724664
8000.0,2.0833333333333333E-5,7.0,6000.0,0.5048231574672929
8000.0,2.0833333333333333E-5,7.0,6500.0,0.5289066014037298
8000.0,2.0833333333333333E-5,7.0,7000.0,0.5586250993923351
8000.0,2.0833333333333333E-5,7.0,7500.0,0.592366759962279
8000.0,2.0833333333333333E-5,7.0,8000.0,0.6293471570063095
8000.0,2.0833333333333333E-5,7.0,8500.0,0.6688878180547412
8000.0,2.0833333333333333E-5,7.0,9000.0,0.710617429998976
8000.0,2.0833333333333333E-5,7.0,9500.0,0.7543341391340691
8000.0,2.0833333333333333E-5,7.0,10000.0,0.8002523922991325
8000.0,2.0833333333333333E-5,8.0,0.0,0.8070429928158926
8000.0,2.0833333333333333E-5,8.0,500.0,0.7479537485491897
8000.0,2.0833333333333333E-5,8.0,1000.0,0.688864504282486
8000.0,2.0833333333333333E-5,8.0,1500.0,0.6320890703841857
8000.0,2.0833333333333333E-5,8.0,2000.0,0.5796786458515598
8000.0,2.0833333333333333E-5,8.0,2500.0,0.5383519825722269
8000.0,2.0833333333333333E-5,8.0,3000.0,0.5094545940311447
8000.0,2.0833333333333333E-5,8.0,3500.0,0.4908641426340277
8000.0,2.0833333333333333E-5,8.0,4000.0,0.4811840726542853
8000.0,2.0833333333333333E-5,8.0,4500.0,0.4805285081964551
8000.0,2.0833333333333333E-5,8.0,5000.0,0.4857058553360771
8000.0,2.0833333333333333E-5,8.0,5500.0,0.4981245718949222
8000.0,2.0833333333333333E-5,8.0,6000.0,0.5164136591780685
8000.0,2.0833333333333333E-5,8.0,6500.0,0.5392328200489162
8000.0,2.0833333333333333E-5,8.0,7000.0,0.5676504875146682
8000.0,2.0833333333333333E-5,8.0,7500.0,0.600585055781737
8000.0,2.0833333333333333E-5,8.0,8000.0,0.6365814103391567
8000.0,2.0833333333333333E-5,8.0,8500.0,0.6749768329514471
8000.0,2.0833333333333333E-5,8.0,9000.0,0.7157929235284092
8000.0,2.0833333333333333E-5,8.0,9500.0,0.7586233882314144
8000.0,2.0833333333333333E-5,8.0,10000.0,0.8032130495347857
8000.0,2.0833333333333333E-5,9.0,0.0,0.8175946571036015
8000.0,2.0833333333333333E-5,9.0,500.0,0.7585073103701042
8000.0,2.0833333333333333E-5,9.0,1000.0,0.6994199636366079
8000.0,2.0833333333333333E-5,9.0,1500.0,0.642646427271515
8000.0,2.0833333333333333E-5,9.0,2000.0,0.5901794061364934
8000.0,2.0833333333333333E-5,9.0,2500.0,0.5484651259323798
8000.0,2.0833333333333333E-5,9.0,3000.0,0.5190939168412138
8000.0,2.0833333333333333E-5,9.0,3500.0,0.49981222217249677
8000.0,2.0833333333333333E-5,9.0,4000.0,0.48956303391060135
8000.0,2.0833333333333333E-5,9.0,4500.0,0.48856934653631584
8000.0,2.0833333333333333E-5,9.0,5000.0,0.4930799082448469
8000.0,2.0833333333333333E-5,9.0,5500.0,0.504892315405014
8000.0,2.0833333333333333E-5,9.0,6000.0,0.5224131813609416
8000.0,2.0833333333333333E-5,9.0,6500.0,0.5444951128757127
8000.0,2.0833333333333333E-5,9.0,7000.0,0.5720351876805962
8000.0,2.0833333333333333E-5,9.0,7500.0,0.6041911626136315
8000.0,2.0833333333333333E-5,9.0,8000.0,0.6395151450808361
8000.0,2.0833333333333333E-5,9.0,8500.0,0.6772656281333207
8000.0,2.0833333333333333E-5,9.0,9000.0,0.7173450777349784
8000.0,2.0833333333333333E-5,9.0,9500.0,0.7596031275986765
8000.0,2.0833333333333333E-5,9.0,10000.0,0.8032745552306826
8000.0,2.0833333333333333E-5,10.0,0.0,0.8257598576306333
8000.0,2.0833333333333333E-5,10.0,500.0,0.7666706133639303
8000.0,2.0833333333333333E-5,10.0,1000.0,0.7075813690972262
8000.0,2.0833333333333333E-5,10.0,1500.0,0.6508059351989258
8000.0,2.0833333333333333E-5,10.0,2000.0,0.5982908947537127
8000.0,2.0833333333333333E-5,10.0,2500.0,0.556272188742054
8000.0,2.0833333333333333E-5,10.0,3000.0,0.5265555688183008
8000.0,2.0833333333333333E-5,10.0,3500.0,0.5067474284055057
8000.0,2.0833333333333333E-5,10.0,4000.0,0.4960591014690537
8000.0,2.0833333333333333E-5,10.0,4500.0,0.49474434951259905
8000.0,2.0833333333333333E-5,10.0,5000.0,0.4988967586519043
8000.0,2.0833333333333333E-5,10.0,5500.0,0.5102239578727527
8000.0,2.0833333333333333E-5,10.0,6000.0,0.5270500519584703
8000.0,2.0833333333333333E-5,10.0,6500.0,0.5487471175576
8000.0,2.0833333333333333E-5,10.0,7000.0,0.5754837421952931
8000.0,2.0833333333333333E-5,10.0,7500.0,0.6070346669463214
8000.0,2.0833333333333333E-5,10.0,8000.0,0.6417913155005025
8000.0,2.0833333333333333E-5,10.0,8500.0,0.6791651057458863
8000.0,2.0833333333333333E-5,10.0,9000.0,0.7185984756450248
8000.0,2.0833333333333333E-5,10.0,9500.0,0.760344455249786
8000.0,2.0833333333333333E-5,10.0,10000.0,0.8036565573923191
8000.0,1.785714285714286E-5,1.0,0.0,26.29860367974281
8000.0,1.785714285714286E-5,1.0,500.0,26.306986701382332
8000.0,1.785714285714286E-5,1.0,1000.0,26.31745840631065
8000.0,1.785714285714286E-5,1.0,1500.0,26.332372863058318
8000.0,1.785714285714286E-5,1.0,2000.0,26.352763071436488
8000.0,1.785714285714286E-5,1.0,2500.0,26.379202477935024
8000.0,1.785714285714286E-5,1.0,3000.0,26.409122962598094
8000.0,1.785714285714286E-5,1.0,3500.0,26.440848233258517
8000.0,1.785714285714286E-5,1.0,4000.0,26.473465866917984
8000.0,1.785714285714286E-5,1.0,4500.0,26.506492622732694
8000.0,1.785714285714286E-5,1.0,5000.0,26.539801486034463
8000.0,1.785714285714286E-5,1.0,5500.0,26.57358142808005
8000.0,1.785714285714286E-5,1.0,6000.0,26.607395378335823
8000.0,1.785714285714286E-5,1.0,6500.0,26.641483556752572
8000.0,1.785714285714286E-5,1.0,7000.0,26.67557173516929
8000.0,1.785714285714286E-5,1.0,7500.0,26.70991661252651
8000.0,1.785714285714286E-5,1.0,8000.0,26.744266195159646
8000.0,1.785714285714286E-5,1.0,8500.0,26.778615777792773
